Year,Month,Timestamp,Temperature_C,pH,Dissolved_oxygen_mg_L,Turbidity (NTU),Fish_length
2025,4,22:00:00,25.45,7.84,5.16,3.3,8.18
2025,4,22:30:00,25.65,7.87,4.59,3.3,8.17
2025,4,23:00:00,26.18,7.87,4.53,3.3,8.18
2025,4,23:30:00,26.25,7.89,4.25,3.3,8.17
2025,4,00:00:00,26.89,7.8,4.6,3.3,8.20
2025,4,00:30:00,27.68,7.78,4.5,3.3,8.20
2025,4,01:00:00,28.22,7.86,4.7,3.3,8.20
2025,4,01:30:00,28.42,7.75,4.86,3.3,8.20
2025,4,02:00:00,28.68,7.83,5.29,3.3,8.19
2025,4,02:30:00,28.58,7.77,5.22,3.3,8.20
2025,4,03:00:00,28.92,7.74,6.31,3.3,8.20
2025,4,03:30:00,28.98,7.74,6.35,3.3,8.20
2025,4,04:00:00,28.77,7.71,6.67,3.3,8.20
2025,4,04:30:00,28.52,7.81,7.12,3.3,8.19
2025,4,05:00:00,27.84,7.67,7.57,3.3,8.19
2025,4,05:30:00,27.49,7.72,7.42,3.3,8.19
2025,4,06:00:00,26.99,7.77,7.51,3.3,8.19
2025,4,06:30:00,26.9,7.68,7.63,3.3,8.20
2025,4,07:00:00,25.99,7.65,7.53,3.3,8.20
2025,4,07:30:00,25.6,7.7,7.15,3.3,8.20
2025,4,08:00:00,25.33,7.62,6.93,3.3,8.20
2025,4,08:30:00,25.3,7.66,6.44,3.3,8.19
2025,4,09:00:00,24.97,7.6,6.07,3.3,8.20
2025,4,09:30:00,25.16,7.66,5.74,3.3,8.19
2025,4,10:00:00,25.37,7.6,5.45,3.3,8.19
2025,4,10:30:00,25.7,7.58,4.82,3.3,8.20
2025,4,11:00:00,25.85,7.58,4.51,3.3,8.19
2025,4,11:30:00,26.45,7.54,4.39,3.3,8.19
2025,4,12:00:00,26.87,7.62,4.64,3.3,8.23
2025,4,12:30:00,27.56,7.61,4.42,3.3,8.23
2025,4,13:00:00,27.88,7.54,4.74,3.3,8.24
2025,4,13:30:00,28.37,7.56,5.1,3.3,8.23
2025,4,14:00:00,28.51,7.53,5.28,3.3,8.23
2025,4,14:30:00,29.14,7.54,5.37,3.3,8.23
2025,4,15:00:00,29.05,7.53,5.82,3.3,8.23
2025,4,15:30:00,28.91,7.57,6.48,3.3,8.23
2025,4,16:00:00,28.7,7.42,6.65,3.3,8.23
2025,4,16:30:00,28.43,7.48,6.94,3.3,8.23
2025,4,17:00:00,28.28,7.48,7.24,3.3,8.24
2025,4,17:30:00,27.52,7.43,7.31,3.3,8.24
2025,4,18:00:00,27.35,7.36,7.83,3.3,8.24
2025,4,18:30:00,26.61,7.56,7.83,3.3,8.23
2025,4,19:00:00,26.13,7.4,7.3,3.3,8.23
2025,4,19:30:00,25.46,7.42,7.02,3.3,8.23
2025,4,20:00:00,25.46,7.33,6.89,3.3,8.23
2025,4,20:30:00,25.02,7.49,6.15,3.3,8.24
2025,4,21:00:00,24.96,7.51,6.27,3.3,8.23
2025,4,21:30:00,25.13,7.46,5.69,3.3,8.23
2025,4,22:00:00,25.2,7.49,5.29,3.3,8.23
2025,4,22:30:00,25.63,7.37,5.05,3.3,8.23
2025,4,23:00:00,25.94,7.46,5.06,3.3,8.23
2025,4,23:30:00,26.37,7.38,4.34,3.3,8.23
2025,4,00:00:00,26.89,7.47,4.76,3.3,8.29
2025,4,00:30:00,27.54,7.42,4.77,3.3,8.27
2025,4,01:00:00,27.96,7.44,4.78,3.3,8.28
2025,4,01:30:00,28.26,7.47,4.98,3.3,8.28
2025,4,02:00:00,28.91,7.39,5.21,3.3,8.28
2025,4,02:30:00,28.95,7.32,5.81,3.3,8.29
2025,4,03:00:00,29.07,7.44,5.77,3.3,8.28
2025,4,03:30:00,28.93,7.41,6.48,3.3,8.29
2025,4,04:00:00,28.51,7.51,6.6,3.3,8.28
2025,4,04:30:00,28.31,7.43,7.03,3.3,8.29
2025,4,05:00:00,27.75,7.45,7.44,3.3,8.29
2025,4,05:30:00,27.41,7.46,7.39,3.3,8.28
2025,4,06:00:00,26.84,7.36,7.25,3.3,8.28
2025,4,06:30:00,26.32,7.42,7.42,3.3,8.28
2025,4,07:00:00,26.17,7.41,7.23,3.3,8.28
2025,4,07:30:00,25.49,7.37,6.81,3.3,8.28
2025,4,08:00:00,25.16,7.44,6.64,3.3,8.27
2025,4,08:30:00,25.1,7.48,6.36,3.3,8.28
2025,4,09:00:00,25.1,7.41,6.29,3.3,8.28
2025,4,09:30:00,25.1,7.45,5.44,3.3,8.28
2025,4,10:00:00,25.33,7.44,5.12,3.3,8.28
2025,4,10:30:00,25.74,7.48,4.99,3.3,8.28
2025,4,11:00:00,26.04,7.39,4.53,3.3,8.28
2025,4,11:30:00,26.45,7.39,4.73,3.3,8.29
2025,4,12:00:00,27.1,7.47,4.48,3.3,8.32
2025,4,12:30:00,27.49,7.46,4.66,3.3,8.31
2025,4,13:00:00,28.18,7.42,4.54,3.3,8.30
2025,4,13:30:00,28.2,7.44,4.81,3.3,8.32
2025,4,14:00:00,28.65,7.51,4.69,3.3,8.31
2025,4,14:30:00,28.87,7.54,5.68,3.3,8.32
2025,4,15:00:00,29,7.5,6.05,3.3,8.31
2025,4,15:30:00,28.89,7.46,6.2,3.3,8.32
2025,4,16:00:00,28.58,7.56,6.98,3.3,8.32
2025,4,16:30:00,28.61,7.6,7.41,3.3,8.31
2025,4,17:00:00,27.83,7.54,7.36,3.3,8.31
2025,4,17:30:00,27.42,7.57,7.35,3.3,8.31
2025,4,18:00:00,26.82,7.59,7.18,3.3,8.31
2025,4,18:30:00,26.49,7.53,7.61,3.3,8.32
2025,4,19:00:00,26.24,7.6,7.3,3.3,8.31
2025,4,19:30:00,25.43,7.66,7.25,3.3,8.31
2025,4,20:00:00,25.13,7.57,6.34,3.3,8.31
2025,4,20:30:00,25.16,7.58,6.22,3.3,8.31
2025,4,21:00:00,25.23,7.65,6.29,3.3,8.32
2025,4,21:30:00,25,7.66,5.36,3.3,8.31
2025,4,22:00:00,25.3,7.74,5.35,3.3,8.31
2025,4,22:30:00,25.68,7.68,4.79,3.3,8.31
2025,4,23:00:00,25.98,7.67,4.77,3.3,8.31
2025,4,23:30:00,26.53,7.7,4.34,3.3,8.31
2025,4,00:00:00,26.94,7.7,4.33,3.3,8.34
2025,4,00:30:00,27.58,7.64,4.54,3.3,8.34
2025,4,01:00:00,27.79,7.73,4.67,3.3,8.34
2025,4,01:30:00,28.14,7.74,4.8,3.3,8.36
2025,4,02:00:00,28.7,7.69,5.44,3.3,8.34
2025,4,02:30:00,29.27,7.73,5.68,3.3,8.34
2025,4,03:00:00,29.01,7.7,6.23,3.3,8.34
2025,4,03:30:00,28.98,7.8,6.56,3.3,8.33
2025,4,04:00:00,28.83,7.84,6.93,3.3,8.35
2025,4,04:30:00,28.64,7.84,7.6,3.3,8.34
2025,4,05:00:00,28.07,7.83,7.27,3.3,8.34
2025,4,05:30:00,27.53,7.78,8,3.3,8.34
2025,4,06:00:00,27.18,7.86,7.59,3.3,8.35
2025,4,06:30:00,26.28,7.83,7.62,3.3,8.34
2025,4,07:00:00,26.07,7.84,7.37,3.3,8.34
2025,4,07:30:00,25.61,7.85,6.98,3.3,8.35
2025,4,08:00:00,25.32,7.92,6.99,3.3,8.34
2025,4,08:30:00,25.03,7.91,6.14,3.3,8.35
2025,4,09:00:00,24.83,7.93,5.99,3.3,8.34
2025,4,09:30:00,25.28,7.87,5.79,3.3,8.34
2025,4,10:00:00,25.63,7.81,5.16,3.3,8.34
2025,4,10:30:00,25.51,7.92,5.09,3.3,8.35
2025,4,11:00:00,26.07,7.93,4.48,3.3,8.34
2025,4,11:30:00,26.59,8.02,4.45,3.3,8.34
2025,4,12:00:00,27.1,7.96,4.48,3.3,8.37
2025,4,12:30:00,27.19,7.96,4.62,3.3,8.37
2025,4,13:00:00,28.15,7.98,4.83,3.3,8.36
2025,4,13:30:00,28.31,7.95,5.02,3.3,8.36
2025,4,14:00:00,28.86,7.9,5.18,3.3,8.37
2025,4,14:30:00,29.08,7.94,5.49,3.3,8.36
2025,4,15:00:00,29.19,8.06,5.65,3.3,8.36
2025,4,15:30:00,28.93,8,6.28,3.3,8.36
2025,4,16:00:00,28.74,7.96,6.51,3.3,8.36
2025,4,16:30:00,28.33,8.03,7.09,3.3,8.37
2025,4,17:00:00,28.05,8,7.29,3.3,8.36
2025,4,17:30:00,27.56,7.97,7.52,3.3,8.37
2025,4,18:00:00,26.92,7.91,7.5,3.3,8.37
2025,4,18:30:00,26.61,7.97,7.38,3.3,8.37
2025,4,19:00:00,25.8,7.9,7.17,3.3,8.35
2025,4,19:30:00,25.52,7.99,6.87,3.3,8.37
2025,4,20:00:00,25.36,8.02,7.07,3.3,8.37
2025,4,20:30:00,25.16,8,6.74,3.3,8.36
2025,4,21:00:00,25.22,8.01,6.16,3.3,8.37
2025,4,21:30:00,25.22,8.02,5.47,3.3,8.36
2025,4,22:00:00,25.33,7.98,5.26,3.3,8.36
2025,4,22:30:00,25.44,7.98,4.88,3.3,8.36
2025,4,23:00:00,26.06,8,4.42,3.3,8.37
2025,4,23:30:00,26.73,7.96,4.6,3.3,8.36
2025,4,00:00:00,26.92,7.98,4.73,3.3,8.40
2025,4,00:30:00,27.26,7.99,4.54,3.3,8.40
2025,4,01:00:00,27.87,8.01,4.87,3.3,8.41
2025,4,01:30:00,28.47,7.95,4.75,3.3,8.40
2025,4,02:00:00,28.74,8.03,5.45,3.3,8.40
2025,4,02:30:00,28.84,8.01,5.57,3.3,8.40
2025,4,03:00:00,29.02,8.01,5.92,3.3,8.40
2025,4,03:30:00,28.81,7.96,6.75,3.3,8.40
2025,4,04:00:00,28.87,7.94,6.86,3.3,8.40
2025,4,04:30:00,28.36,7.99,7.06,3.3,8.40
2025,4,05:00:00,27.95,8.03,7.3,3.3,8.40
2025,4,05:30:00,27.55,8,7.52,3.3,8.41
2025,4,06:00:00,26.75,7.91,7.88,3.3,8.40
2025,4,06:30:00,26.53,7.87,7.52,3.3,8.40
2025,4,07:00:00,26.1,7.87,7.34,3.3,8.40
2025,4,07:30:00,25.42,7.91,6.98,3.3,8.39
2025,4,08:00:00,25.22,7.84,6.75,3.3,8.40
2025,4,08:30:00,25.22,7.88,6.16,3.3,8.40
2025,4,09:00:00,25.03,7.81,5.82,3.3,8.40
2025,4,09:30:00,25.01,7.84,5.79,3.3,8.40
2025,4,10:00:00,25.12,7.91,5.39,3.3,8.40
2025,4,10:30:00,25.64,7.9,4.57,3.3,8.41
2025,4,11:00:00,25.72,7.82,4.31,3.3,8.40
2025,4,11:30:00,26.37,7.93,4.38,3.3,8.41
2025,4,12:00:00,27.08,7.94,4.49,3.3,8.43
2025,4,12:30:00,27.54,7.83,4.78,3.3,8.42
2025,4,13:00:00,27.72,7.91,5.23,3.3,8.42
2025,4,13:30:00,28.48,7.79,4.64,3.3,8.42
2025,4,14:00:00,28.86,7.79,5.36,3.3,8.43
2025,4,14:30:00,28.72,7.73,5.56,3.3,8.43
2025,4,15:00:00,29.32,7.8,6.01,3.3,8.42
2025,4,15:30:00,29.06,7.68,6.42,3.3,8.43
2025,4,16:00:00,28.7,7.73,6.52,3.3,8.41
2025,4,16:30:00,28.54,7.7,6.79,3.3,8.42
2025,4,17:00:00,27.89,7.65,7.15,3.3,8.42
2025,4,17:30:00,27.39,7.82,7.7,3.3,8.42
2025,4,18:00:00,27.04,7.61,7.7,3.3,8.43
2025,4,18:30:00,26.49,7.74,7.28,3.3,8.44
2025,4,19:00:00,26.36,7.78,7.52,3.3,8.42
2025,4,19:30:00,25.34,7.65,7.4,3.3,8.43
2025,4,20:00:00,25.39,7.6,6.66,3.3,8.42
2025,4,20:30:00,25.24,7.75,6.57,3.3,8.43
2025,4,21:00:00,25.08,7.66,5.87,3.3,8.43
2025,4,21:30:00,25.1,7.62,5.3,3.3,8.42
2025,4,22:00:00,25.21,7.54,5.39,3.3,8.43
2025,4,22:30:00,25.48,7.63,5.14,3.3,8.42
2025,4,23:00:00,25.88,7.58,4.61,3.3,8.42
2025,4,23:30:00,26.58,7.54,4.53,3.3,8.42
2025,4,00:00:00,26.98,7.64,4.29,3.3,8.46
2025,4,00:30:00,27.74,7.51,4.63,3.3,8.46
2025,4,01:00:00,28.11,7.5,4.69,3.3,8.46
2025,4,01:30:00,28.32,7.51,4.98,3.3,8.46
2025,4,02:00:00,28.81,7.54,5.3,3.3,8.46
2025,4,02:30:00,28.64,7.58,5.68,3.3,8.46
2025,4,03:00:00,29.03,7.5,5.84,3.3,8.47
2025,4,03:30:00,29.03,7.54,6.07,3.3,8.45
2025,4,04:00:00,29.08,7.42,6.45,3.3,8.46
2025,4,04:30:00,28.67,7.38,7.46,3.3,8.47
2025,4,05:00:00,28,7.44,7.47,3.3,8.46
2025,4,05:30:00,27.58,7.3,7.64,3.3,8.46
2025,4,06:00:00,27.04,7.51,7.72,3.3,8.47
2025,4,06:30:00,26.43,7.35,7.17,3.3,8.47
2025,4,07:00:00,25.84,7.47,7.28,3.3,8.46
2025,4,07:30:00,25.47,7.41,6.88,3.3,8.47
2025,4,08:00:00,25.41,7.42,6.69,3.3,8.46
2025,4,08:30:00,25.02,7.43,6.85,3.3,8.47
2025,4,09:00:00,25.03,7.44,5.89,3.3,8.47
2025,4,09:30:00,25.17,7.44,5.4,3.3,8.46
2025,4,10:00:00,25.22,7.51,5,3.3,8.47
2025,4,10:30:00,25.37,7.44,5.04,3.3,8.46
2025,4,11:00:00,26.05,7.46,4.69,3.3,8.47
2025,4,11:30:00,26.26,7.45,4.58,3.3,8.46
2025,4,12:00:00,27.08,7.43,4.38,3.3,8.52
2025,4,12:30:00,27.57,7.44,4.31,3.3,8.52
2025,4,13:00:00,28.2,7.37,4.86,3.3,8.51
2025,4,13:30:00,28.5,7.41,5.05,3.3,8.52
2025,4,14:00:00,28.75,7.41,5.05,3.3,8.51
2025,4,14:30:00,28.85,7.39,5.8,3.3,8.50
2025,4,15:00:00,28.94,7.37,5.86,3.3,8.51
2025,4,15:30:00,29.05,7.42,6.4,3.3,8.51
2025,4,16:00:00,29.01,7.4,6.99,3.3,8.52
2025,4,16:30:00,28.39,7.38,7.29,3.3,8.51
2025,4,17:00:00,28.13,7.35,7.09,3.3,8.52
2025,4,17:30:00,27.61,7.25,7.32,3.3,8.51
2025,4,18:00:00,26.93,7.39,7.69,3.3,8.51
2025,4,18:30:00,26.57,7.49,7.61,3.3,8.51
2025,4,19:00:00,25.85,7.35,7.44,3.3,8.51
2025,4,19:30:00,25.71,7.44,7.19,3.3,8.51
2025,4,20:00:00,25.19,7.42,6.38,3.3,8.51
2025,4,20:30:00,25.13,7.36,6.66,3.3,8.52
2025,4,21:00:00,25.22,7.38,5.64,3.3,8.52
2025,4,21:30:00,25.16,7.45,5.64,3.3,8.51
2025,4,22:00:00,25.37,7.41,5.31,3.3,8.51
2025,4,22:30:00,25.46,7.41,5.1,3.3,8.51
2025,4,23:00:00,25.87,7.48,4.85,3.3,8.51
2025,4,23:30:00,26.52,7.55,4.39,3.3,8.51
2025,4,00:00:00,26.81,7.51,4.55,3.3,8.52
2025,4,00:30:00,27.56,7.44,4.53,3.3,8.53
2025,4,01:00:00,28.02,7.59,4.82,3.3,8.54
2025,4,01:30:00,28.31,7.44,5.09,3.3,8.54
2025,4,02:00:00,28.71,7.49,5.34,3.3,8.53
2025,4,02:30:00,28.62,7.51,5.76,3.3,8.53
2025,4,03:00:00,29.22,7.45,6,3.3,8.53
2025,4,03:30:00,29.06,7.52,6.45,3.3,8.53
2025,4,04:00:00,28.91,7.47,5.85,3.3,8.53
2025,4,04:30:00,28.18,7.53,6.81,3.3,8.53
2025,4,05:00:00,27.88,7.49,7.6,3.3,8.53
2025,4,05:30:00,27.37,7.6,7.45,3.3,8.53
2025,4,06:00:00,26.99,7.66,7.35,3.3,8.53
2025,4,06:30:00,26.42,7.66,7.31,3.3,8.53
2025,4,07:00:00,26.06,7.58,7.19,3.3,8.53
2025,4,07:30:00,25.51,7.6,7.21,3.3,8.54
2025,4,08:00:00,25.23,7.55,6.86,3.3,8.53
2025,4,08:30:00,25.2,7.6,5.88,3.3,8.54
2025,4,09:00:00,25.17,7.73,5.74,3.3,8.53
2025,4,09:30:00,25.03,7.62,5.83,3.3,8.53
2025,4,10:00:00,25.28,7.66,5.35,3.3,8.54
2025,4,10:30:00,25.79,7.67,4.94,3.3,8.53
2025,4,11:00:00,26.02,7.58,4.66,3.3,8.53
2025,4,11:30:00,26.39,7.65,4.73,3.3,8.53
2025,4,12:00:00,26.96,7.62,4.53,3.3,8.55
2025,4,12:30:00,27.11,7.65,4.27,3.3,8.55
2025,4,13:00:00,28.2,7.76,4.76,3.3,8.56
2025,4,13:30:00,28.44,7.62,5.27,3.3,8.55
2025,4,14:00:00,28.64,7.81,5.57,3.3,8.57
2025,4,14:30:00,28.82,7.78,5.66,3.3,8.56
2025,4,15:00:00,29.06,7.74,5.92,3.3,8.55
2025,4,15:30:00,28.97,7.74,6.49,3.3,8.56
2025,4,16:00:00,28.85,7.77,6.67,3.3,8.56
2025,4,16:30:00,28.35,7.81,6.56,3.3,8.55
2025,4,17:00:00,28.02,7.86,7.25,3.3,8.55
2025,4,17:30:00,27.61,7.76,7.45,3.3,8.56
2025,4,18:00:00,27.21,7.81,7.6,3.3,8.56
2025,4,18:30:00,26.5,7.79,7.57,3.3,8.56
2025,4,19:00:00,26.17,7.8,7.13,3.3,8.55
2025,4,19:30:00,25.22,7.82,7.11,3.3,8.55
2025,4,20:00:00,25.05,7.77,6.75,3.3,8.55
2025,4,20:30:00,24.89,7.85,6.7,3.3,8.55
2025,4,21:00:00,25.16,7.86,5.79,3.3,8.56
2025,4,21:30:00,25.19,7.88,5.76,3.3,8.56
2025,4,22:00:00,25.12,7.93,5.45,3.3,8.55
2025,4,22:30:00,25.3,7.87,4.92,3.3,8.56
2025,4,23:00:00,26.05,7.95,4.82,3.3,8.56
2025,4,23:30:00,26.3,7.85,4.65,3.3,8.57
2025,4,00:00:00,26.88,7.88,4.91,3.3,8.59
2025,4,00:30:00,27.37,7.99,4.49,3.3,8.58
2025,4,01:00:00,27.92,7.98,4.76,3.3,8.59
2025,4,01:30:00,28.58,7.98,4.92,3.3,8.58
2025,4,02:00:00,28.9,7.94,5.19,3.3,8.58
2025,4,02:30:00,28.88,7.98,5.75,3.3,8.59
2025,4,03:00:00,28.73,8.01,6.03,3.3,8.58
2025,4,03:30:00,29.09,8,6.28,3.3,8.58
2025,4,04:00:00,28.7,7.94,6.93,3.3,8.58
2025,4,04:30:00,28.57,7.92,6.79,3.3,8.58
2025,4,05:00:00,27.92,7.9,7.01,3.3,8.59
2025,4,05:30:00,27.57,7.94,7.37,3.3,8.59
2025,4,06:00:00,27.28,7.98,7.47,3.3,8.58
2025,4,06:30:00,26.37,8.05,7.63,3.3,8.58
2025,4,07:00:00,26.03,7.96,7.39,3.3,8.59
2025,4,07:30:00,25.47,8.05,7.26,3.3,8.59
2025,4,08:00:00,25.42,8.05,6.78,3.3,8.58
2025,4,08:30:00,25.09,8.05,6.49,3.3,8.57
2025,4,09:00:00,25.2,8.09,5.93,3.3,8.58
2025,4,09:30:00,25.02,8.01,5.44,3.3,8.58
2025,4,10:00:00,25.37,8.06,5.23,3.3,8.58
2025,4,10:30:00,25.47,8.07,5.12,3.3,8.59
2025,4,11:00:00,25.8,7.91,4.91,3.3,8.59
2025,4,11:30:00,26.34,8.04,4.76,3.3,8.58
2025,4,12:00:00,27.18,7.93,4.32,3.3,8.59
2025,4,12:30:00,27.57,7.97,4.5,3.3,8.61
2025,4,13:00:00,28.06,8.02,4.76,3.3,8.60
2025,4,13:30:00,28.46,8.1,4.22,3.3,8.61
2025,4,14:00:00,28.33,7.99,4.89,3.3,8.61
2025,4,14:30:00,28.99,7.89,5.74,3.3,8.61
2025,4,15:00:00,29.31,8.01,5.83,3.3,8.61
2025,4,15:30:00,29.04,7.95,6.29,3.3,8.61
2025,4,16:00:00,28.66,7.98,6.65,3.3,8.60
2025,4,16:30:00,28.56,7.91,7.13,3.3,8.60
2025,4,17:00:00,27.78,7.98,6.98,3.3,8.60
2025,4,17:30:00,27.46,8.05,7.41,3.3,8.61
2025,4,18:00:00,27.11,7.93,7.58,3.3,8.61
2025,4,18:30:00,26.25,7.9,7.35,3.3,8.61
2025,4,19:00:00,25.9,7.98,7.2,3.3,8.60
2025,4,19:30:00,25.58,7.95,7.2,3.3,8.60
2025,4,20:00:00,25.15,7.89,6.37,3.3,8.60
2025,4,20:30:00,25.05,7.82,6.48,3.3,8.61
2025,4,21:00:00,25.04,7.86,6.36,3.3,8.61
2025,4,21:30:00,25.06,7.93,5.42,3.3,8.61
2025,4,22:00:00,25.49,7.79,5.33,3.3,8.60
2025,4,22:30:00,25.49,7.82,4.94,3.3,8.61
2025,4,23:00:00,25.7,7.77,4.94,3.3,8.61
2025,4,23:30:00,26.82,7.97,4.46,3.3,8.60
2025,4,00:00:00,26.87,7.83,4.21,3.3,8.65
2025,4,00:30:00,27.44,7.89,4.81,3.3,8.66
2025,4,01:00:00,28.18,7.68,4.92,3.3,8.65
2025,4,01:30:00,28.47,7.79,4.89,3.3,8.65
2025,4,02:00:00,28.82,7.86,5.09,3.3,8.65
2025,4,02:30:00,28.72,7.72,5.95,3.3,8.65
2025,4,03:00:00,29.17,7.73,5.98,3.3,8.64
2025,4,03:30:00,28.83,7.75,6.05,3.3,8.65
2025,4,04:00:00,28.62,7.83,6.35,3.3,8.65
2025,4,04:30:00,28.37,7.77,7.06,3.3,8.66
2025,4,05:00:00,27.82,7.78,7.36,3.3,8.64
2025,4,05:30:00,27.5,7.78,7.65,3.3,8.64
2025,4,06:00:00,27.14,7.73,7.22,3.3,8.66
2025,4,06:30:00,26.34,7.69,7.3,3.3,8.65
2025,4,07:00:00,25.91,7.67,7.34,3.3,8.66
2025,4,07:30:00,25.37,7.69,6.89,3.3,8.65
2025,4,08:00:00,25.27,7.64,6.85,3.3,8.65
2025,4,08:30:00,25.27,7.72,6.11,3.3,8.66
2025,4,09:00:00,25.06,7.6,5.8,3.3,8.66
2025,4,09:30:00,25.17,7.7,5.79,3.3,8.65
2025,4,10:00:00,25.08,7.61,5.29,3.3,8.65
2025,4,10:30:00,25.66,7.65,5.19,3.3,8.65
2025,4,11:00:00,25.89,7.55,4.68,3.3,8.65
2025,4,11:30:00,26.37,7.59,4.68,3.3,8.65
2025,4,12:00:00,27.01,7.54,4.55,3.3,8.70
2025,4,12:30:00,27.48,7.59,4.25,3.3,8.69
2025,4,13:00:00,27.93,7.52,4.74,3.3,8.70
2025,4,13:30:00,28.42,7.56,4.85,3.3,8.70
2025,4,14:00:00,28.66,7.57,4.93,3.3,8.70
2025,4,14:30:00,29.02,7.48,5.74,3.3,8.69
2025,4,15:00:00,29.04,7.51,6.18,3.3,8.69
2025,4,15:30:00,28.78,7.61,6.03,3.3,8.69
2025,4,16:00:00,28.77,7.43,6.9,3.3,8.69
2025,4,16:30:00,28.53,7.39,6.7,3.3,8.69
2025,4,17:00:00,27.96,7.53,7.23,3.3,8.69
2025,4,17:30:00,27.61,7.49,7.11,3.3,8.70
2025,4,18:00:00,27.26,7.57,7.51,3.3,8.70
2025,4,18:30:00,26.32,7.46,7.8,3.3,8.69
2025,4,19:00:00,25.94,7.45,7.49,3.3,8.69
2025,4,19:30:00,25.41,7.5,7.16,3.3,8.69
2025,4,20:00:00,25.71,7.53,6.98,3.3,8.69
2025,4,20:30:00,25.29,7.42,6.61,3.3,8.69
2025,4,21:00:00,25.18,7.44,5.68,3.3,8.70
2025,4,21:30:00,25.14,7.5,5.47,3.3,8.68
2025,4,22:00:00,25.53,7.46,5.58,3.3,8.69
2025,4,22:30:00,25.76,7.33,5.1,3.3,8.69
2025,4,23:00:00,26.05,7.39,4.92,3.3,8.69
2025,4,23:30:00,26.59,7.42,4.48,3.3,8.69
2025,4,00:00:00,27.41,7.31,4.43,3.3,8.72
2025,4,00:30:00,27.55,7.39,4.38,3.3,8.74
2025,4,01:00:00,27.86,7.45,4.72,3.3,8.73
2025,4,01:30:00,28.43,7.39,4.68,3.3,8.74
2025,4,02:00:00,28.84,7.48,5.2,3.3,8.74
2025,4,02:30:00,28.96,7.4,5.54,3.3,8.74
2025,4,03:00:00,29.04,7.31,5.64,3.3,8.73
2025,4,03:30:00,28.87,7.47,6.2,3.3,8.73
2025,4,04:00:00,28.76,7.4,6.72,3.3,8.73
2025,4,04:30:00,28.23,7.52,7.16,3.3,8.73
2025,4,05:00:00,27.99,7.4,7.4,3.3,8.73
2025,4,05:30:00,27.2,7.42,7.49,3.3,8.73
2025,4,06:00:00,26.82,7.41,7.28,3.3,8.73
2025,4,06:30:00,26.58,7.47,7.61,3.3,8.73
2025,4,07:00:00,25.98,7.27,7.22,3.3,8.74
2025,4,07:30:00,25.68,7.42,7.13,3.3,8.72
2025,4,08:00:00,25.47,7.31,6.66,3.3,8.73
2025,4,08:30:00,25,7.35,6.48,3.3,8.73
2025,4,09:00:00,24.89,7.34,5.85,3.3,8.73
2025,4,09:30:00,25.01,7.39,5.55,3.3,8.73
2025,4,10:00:00,25.11,7.44,5.38,3.3,8.73
2025,4,10:30:00,25.46,7.33,4.87,3.3,8.74
2025,4,11:00:00,25.97,7.39,4.69,3.3,8.73
2025,4,11:30:00,26.31,7.42,4.38,3.3,8.73
2025,4,12:00:00,26.92,7.46,4.89,3.3,8.75
2025,4,12:30:00,27.82,7.56,4.9,3.3,8.76
2025,4,13:00:00,28.17,7.47,5.15,3.3,8.76
2025,4,13:30:00,28.45,7.47,4.81,3.3,8.75
2025,4,14:00:00,28.84,7.54,5.47,3.3,8.76
2025,4,14:30:00,28.74,7.51,5.25,3.3,8.76
2025,4,15:00:00,28.86,7.52,6.24,3.3,8.76
2025,4,15:30:00,28.87,7.56,6.76,3.3,8.76
2025,4,16:00:00,28.65,7.56,6.48,3.3,8.75
2025,4,16:30:00,28.49,7.5,6.82,3.3,8.76
2025,4,17:00:00,28.05,7.62,6.99,3.3,8.76
2025,4,17:30:00,27.47,7.59,7.48,3.3,8.76
2025,4,18:00:00,27,7.57,7.41,3.3,8.76
2025,4,18:30:00,26.54,7.48,7.79,3.3,8.76
2025,4,19:00:00,25.95,7.61,7.28,3.3,8.76
2025,4,19:30:00,25.65,7.58,7.15,3.3,8.76
2025,4,20:00:00,25.45,7.63,7.14,3.3,8.76
2025,4,20:30:00,25.12,7.61,6.24,3.3,8.75
2025,4,21:00:00,25.04,7.68,6.07,3.3,8.75
2025,4,21:30:00,25.1,7.67,5.45,3.3,8.76
2025,4,22:00:00,25.34,7.75,5.44,3.3,8.76
2025,4,22:30:00,25.53,7.71,4.77,3.3,8.75
2025,4,23:00:00,25.96,7.69,4.88,3.3,8.76
2025,4,23:30:00,26.39,7.7,4.7,3.3,8.75
2025,4,00:00:00,26.96,7.68,4.87,3.3,8.79
2025,4,00:30:00,27.45,7.69,4.11,3.3,8.77
2025,4,01:00:00,28.03,7.73,4.53,3.3,8.78
2025,4,01:30:00,28.27,7.68,5.29,3.3,8.77
2025,4,02:00:00,28.8,7.74,5.38,3.3,8.78
2025,4,02:30:00,29.19,7.81,5.79,3.3,8.78
2025,4,03:00:00,28.82,7.83,6,3.3,8.78
2025,4,03:30:00,28.8,7.8,6.62,3.3,8.79
2025,4,04:00:00,28.79,7.88,6.74,3.3,8.78
2025,4,04:30:00,28.34,7.84,7.21,3.3,8.79
2025,4,05:00:00,28.13,7.81,7.53,3.3,8.78
2025,4,05:30:00,27.5,7.84,7.9,3.3,8.78
2025,4,06:00:00,26.93,7.83,7.06,3.3,8.78
2025,4,06:30:00,26.34,7.9,7.4,3.3,8.78
